Plate,Measure,Row,Col_5,Col_6,Col_7,Blank,ID,Block,Sex,Diet,DOB,Regimen,Weight,Fat_Scores_Dorsal,Fat_Scores_Pelvic,days_since_1st_trt,days_since_2nd_trt,days_since_1st_D_or_A,days_since_1st_D_inj,vax_history,blank_avg,blank_sd,cutoff_new,age_lab,Env,grid,age_wild,repro,body_length_mm,ticks_total,fleas,mites,Testes,H_poly,Pinworms,Cestode,repro_bin,Col_5_bcen,Col_6_bcen,Col_7_bcen,Col_5_avg,Col_6_avg,Col_7_avg,OD_avg,OD,Fat_Scores_Sum,boost,ishigh,ismale,isrepro,isadult,islab,isvax,isHp,nHp
3,1,C,0.713,0.396,0.232,0.06,835339845,,M,High,,DA,24.5,2.0,2,21,1,21,21,DA,0.059625,0.004090767,0.071897301,,Wild,1,A,S,85,0,1,0,0.0,0,0,0,Reproductive,0.653375,0.336375,0.172375,0.635,0.338,0.169,0.380666667,0.380666667,4.0,0,1,1,1,1,0,1,0,0
15,1,F,1.577,0.965,0.546,0.063,835340005,,M,High,,DD,26.5,2.0,3,34,14,34,34,DD,0.069285714,0.01072666,0.101465693,,Wild,1,A,S,99,0,0,0,0.888,17,1,2,Reproductive,1.507714286,0.895714286,0.476714286,1.481357143,0.870357143,0.483857143,0.945190476,0.945190476,5.0,1,1,1,1,1,0,1,1,17
7,1,H,0.642,0.357,0.215,0.06,835340593,,M,High,,DD,19.0,3.0,2,19,0,19,19,D,0.055125,0.003407253,0.06534676,,Wild,2,A,D,81,0,0,0,0.0,0,0,0,Non-Reproductive,0.586875,0.301875,0.159875,0.5913125,0.3033125,0.1613125,0.351979167,0.351979167,5.0,0,1,1,0,1,0,1,0,0
10,1,C,0.628,0.353,0.197,0.069,835340593,,M,Low,,DD,19.0,3.0,3,14,,14,14,D,0.065125,0.005254462,0.080888387,,Wild,3,A,S,75,0,0,0,0.0,0,0,0,Reproductive,0.562875,0.287875,0.131875,0.569625,0.281625,0.133125,0.328125,0.328125,6.0,0,0,1,1,1,0,1,0,0
15,1,E,2.157,1.561,0.914,0.059,835340593,,M,High,,DD,20.0,2.0,2,26,7,26,26,DD,0.069285714,0.01072666,0.101465693,,Wild,2,A,D,91,1,1,1,0.0,0,0,0,Non-Reproductive,2.087714286,1.491714286,0.844714286,1.992857143,1.411857143,0.850857143,1.41852381,1.41852381,4.0,1,1,1,0,1,0,1,0,0
18,1,G,0.768,0.437,0.256,0.057,835340593,,M,Low,,DD,18.5,3.0,3,21,2,21,21,DD,0.0615,0.006751543,0.081754629,,Wild,3,A,S,78,0,0,0,0.0,0,0,0,Reproductive,0.7065,0.3755,0.1945,0.723083334,0.378583334,0.198583334,0.433416667,0.433416667,6.0,1,0,1,1,1,0,1,0,0
1,1,F,0.057,0.053,0.05,0.055,835346074,,M,High,,AD,27.5,3.0,4,21,2,2,2,AD,0.070625,0.014585417,0.11438125,,Wild,1,A,S,92,0,0,3,0.0,0,0,0,Reproductive,-0.013625,-0.017625,-0.020625,-0.008383929,-0.013883929,-0.015383929,-0.012550595,0.0,7.0,0,1,1,1,1,0,1,1,20
10,1,G,0.166,0.114,0.08,0.067,835346074,,M,High,,AD,25.5,2.0,2,26,7,7,7,AD,0.065125,0.005254462,0.080888387,,Wild,1,A,S,90,1,0,0,0.0,0,0,0,Reproductive,0.100875,0.048875,0.014875,0.105625,0.051125,0.012125,0.056291667,0.0,4.0,0,1,1,1,1,0,1,1,20
13,1,D,0.056,0.053,0.054,0.054,835346074,,M,High,,AD,26.0,2.0,2,12,,12,,A,0.0595,0.004213075,0.072139225,,Wild,1,A,S,80,3,0,0,0.0,0,0,0,Reproductive,-0.0035,-0.0065,-0.0055,-0.00325,-0.00575,-0.00275,-0.003916667,0.0,4.0,0,1,1,1,1,0,0,1,20
19,1,D,0.72,0.428,0.242,0.062,835346074,,M,High,,AD,27.0,3.0,3,33,14,14,14,AD,0.06325,0.006057021,0.081421062,,Wild,1,A,S,80,12,0,0,0.973,20,3,3,Reproductive,0.65675,0.36475,0.17875,0.6763125,0.3648125,0.1798125,0.406979167,0.406979167,6.0,0,1,1,1,1,0,1,1,20
17,1,E,0.061,0.057,0.052,0.068,836583578,,M,High,,D,19.0,2.0,2,36,,36,36,D,0.069125,0.006352903,0.088183709,,Wild,2,A,A,83,4,0,0,0.0,0,0,0,Non-Reproductive,-0.008125,-0.012125,-0.017125,-0.0065625,-0.0150625,-0.0195625,-0.013729167,0.0,4.0,0,1,1,0,1,0,1,0,0
6,1,G,2.786,2.392,1.751,0.052,836613123,,M,High,,DD,20.0,3.0,2,36,8,36,36,DD,0.0595,0.005123475,0.074870426,,Wild,2,A,D,85,2,0,1,0.13,7,10,0,Non-Reproductive,2.7265,2.3325,1.6915,2.6966875,2.2896875,1.7096875,2.232020833,2.232020833,5.0,1,1,1,0,1,0,1,1,7
14,1,D,0.26,0.163,0.105,0.065,836613123,,M,High,,DD,19.0,3.0,2,7,,7,7,D,0.063375,0.004922842,0.078143527,,Wild,2,A,D,82,0,0,5,0.0,0,0,0,Non-Reproductive,0.196625,0.099625,0.041625,0.20475,0.10025,0.04275,0.115916667,0.115916667,5.0,0,1,1,0,1,0,1,1,7
17,1,F,1.56,0.943,0.576,0.078,836613123,,M,High,,DD,18.0,2.0,2,28,0,28,28,D,0.069125,0.006352903,0.088183709,,Wild,2,A,S,78,1,0,4,0.0,0,0,0,Reproductive,1.490875,0.873875,0.506875,1.4729375,0.8629375,0.5049375,0.9469375,0.9469375,4.0,0,1,1,1,1,0,1,1,7
1,1,H,2.036,0.625,1.48,0.063,836840260,,M,Low,,DA,18.5,2.0,2,19,0,19,19,D,0.070625,0.014585417,0.11438125,,Wild,3,A,D,90,0,1,2,0.0,0,0,0,Non-Reproductive,1.965375,0.554375,1.409375,1.926616072,0.555616072,1.413116072,1.298449405,1.298449405,4.0,0,0,1,0,1,0,1,1,2
8,1,H,0.637,0.062,0.343,0.059,836840260,,M,Low,,DA,17.0,3.0,4,12,,12,12,D,0.060375,0.005475799,0.076802397,,Wild,3,A,D,80,2,0,1,0.0,0,0,0,Non-Reproductive,0.576625,0.001625,0.282625,0.5921875,0.0056875,0.2886875,0.295520833,0.295520833,7.0,0,0,1,0,1,0,1,1,2
12,1,E,1.965,1.279,0.762,0.051,836840260,,M,High,,DA,17.0,2.0,2,26,7,26,26,DA,0.05775,0.005117372,0.073102117,,Wild,2,A,D,79,1,0,0,0.0,0,0,0,Non-Reproductive,1.90725,1.22125,0.70425,1.9244375,1.2279375,0.7099375,1.2874375,1.2874375,4.0,0,1,1,0,1,0,1,1,2
19,1,C,1.931,1.263,0.79,0.069,836840260,,M,Low,,DA,16.0,2.0,2,33,14,33,33,DA,0.06325,0.006057021,0.081421062,,Wild,3,A,D,77,0,0,1,0.131,2,105,0,Non-Reproductive,1.86775,1.19975,0.72675,1.8468125,1.1963125,0.7273125,1.2568125,1.2568125,4.0,0,0,1,0,1,0,1,1,2
14,1,H,1.752,1.22,0.709,0.073,836840794,,M,Low,,DD,28.0,3.0,3,27,1,27,27,DD,0.063375,0.004922842,0.078143527,,Wild,4,A,S,94,0,0,4,0.0,0,0,0,Reproductive,1.688625,1.156625,0.645625,1.70275,1.14325,0.64425,1.163416667,1.163416667,6.0,1,0,1,1,1,0,1,1,22
16,1,H,1.542,0.95,0.561,0.064,836840794,,M,Low,,DD,23.0,3.0,3,26,0,26,26,D,0.0655,0.005809475,0.082928425,,Wild,4,A,S,90,0,0,3,0.0,0,0,0,Reproductive,1.4765,0.8845,0.4955,1.4731875,0.8841875,0.4961875,0.9511875,0.9511875,6.0,0,0,1,1,1,0,1,1,22
19,1,F,1.95,1.311,0.822,0.056,836840794,,M,Low,,DD,25.0,3.0,3,40,14,40,40,DD,0.06325,0.006057021,0.081421062,,Wild,4,A,S,80,0,0,1,1.001,26,45,0,Reproductive,1.88675,1.24775,0.75875,1.8868125,1.2383125,0.7613125,1.295479167,1.295479167,6.0,1,0,1,1,1,0,1,1,22
2,1,F,2.312,1.522,1.03,0.06,836841279,,F,Low,,AD,21.0,2.0,3,33,14,14,14,AD,0.060875,0.005710462,0.078006386,,Wild,3,A,P,90,0,0,10,0.0,16,0,1,Reproductive,2.251125,1.461125,0.969125,2.2085625,1.4940625,0.9365625,1.546395833,1.546395833,5.0,0,0,0,1,1,0,1,1,16
9,1,G,0.053,0.052,0.052,0.063,836841279,,F,Low,,AD,21.0,3.0,4,20,1,1,1,AD,0.06525,0.011188722,0.098816166,,Wild,3,A,NP,82,3,0,0,0.0,0,0,0,Non-Reproductive,-0.01225,-0.01325,-0.01325,-0.0125,-0.0125,-0.012,-0.012333333,0.0,7.0,0,0,0,0,1,0,1,1,16
4,1,H,0.082,0.071,0.06,0.061,836841827,,M,Low,,AD,25.0,2.0,2,34,7,7,7,AD,0.066571429,0.014646864,0.110512019,,Wild,4,A,S,100,0,0,4,0.0,0,0,0,Reproductive,0.015428571,0.004428571,-0.006571429,0.036785714,0.002285714,-0.004714286,0.011452381,0.0,4.0,0,0,1,1,1,0,1,1,42
19,1,G,1.55,0.937,0.576,0.066,836841827,,M,Low,,AD,23.0,3.0,3,41,14,14,14,AD,0.06325,0.006057021,0.081421062,,Wild,4,A,S,89,0,1,1,0.862,42,30,0,Reproductive,1.48675,0.87375,0.51275,1.5053125,0.9053125,0.5203125,0.976979167,0.976979167,6.0,0,0,1,1,1,0,1,1,42
3,1,G,0.225,0.146,0.096,0.061,836844519,,M,High,,AD,23.0,2.0,2,36,15,15,15,AD,0.059625,0.004090767,0.071897301,,Wild,2,A,S,100,6,0,0,0.8,99,12,0,Reproductive,0.165375,0.086375,0.036375,0.1685,0.086,0.0385,0.097666667,0.097666667,4.0,0,1,1,1,1,0,1,1,99
2,1,E,0.594,0.351,0.199,0.058,836859050,,M,High,,DA,26.0,2.0,2,28,7,28,28,DA,0.060875,0.005710462,0.078006386,,Wild,2,A,S,95,10,0,2,0.0,0,0,0,Reproductive,0.533125,0.290125,0.138125,0.5510625,0.2885625,0.1405625,0.326729167,0.326729167,4.0,0,1,1,1,1,0,1,1,181
3,1,D,0.335,0.191,0.122,0.063,836859050,,M,High,,DA,27.0,2.0,2,42,21,42,42,DA,0.059625,0.004090767,0.071897301,,Wild,2,A,S,87,2,0,0,0.746,181,0,0,Reproductive,0.275375,0.131375,0.062375,0.2745,0.1335,0.061,0.156333333,0.156333333,4.0,0,1,1,1,1,0,1,1,181
7,1,C,0.913,0.526,0.302,0.052,836859050,,M,High,,DA,25.5,2.0,3,21,0,21,21,D,0.055125,0.003407253,0.06534676,,Wild,2,A,S,96,0,1,0,0.0,0,0,0,Reproductive,0.857875,0.470875,0.246875,0.8478125,0.4723125,0.2428125,0.520979167,0.520979167,5.0,0,1,1,1,1,0,1,1,181
12,1,H,0.741,0.44,0.246,0.056,836859050,,M,High,,DA,27.5,3.0,4,22,1,22,22,DA,0.05775,0.005117372,0.073102117,,Wild,2,A,S,94,1,0,1,0.0,0,0,0,Reproductive,0.68325,0.38225,0.18825,0.6969375,0.3799375,0.1954375,0.424104167,0.424104167,7.0,0,1,1,1,1,0,1,1,181
16,1,C,1.02,0.6,0.339,0.065,836859050,,M,High,,DA,28.5,3.0,3,15,,15,15,D,0.0655,0.005809475,0.082928425,,Wild,2,A,S,95,3,0,5,0.0,0,0,0,Reproductive,0.9545,0.5345,0.2735,0.9551875,0.5326875,0.2646875,0.5841875,0.5841875,6.0,0,1,1,1,1,0,1,1,181
14,1,F,0.426,0.255,0.153,0.063,836866272,,F,High,,DA,25.5,2.0,3,35,14,35,35,DA,0.063375,0.004922842,0.078143527,,Wild,2,A,G,80,0,0,0,0.0,0,0,0,Reproductive,0.362625,0.191625,0.089625,0.37925,0.19275,0.09475,0.22225,0.22225,5.0,0,1,0,1,1,0,1,0,0
6,1,F,1.047,0.583,0.339,0.058,840121589,,F,Low,,D,12.5,2.0,2,13,,13,13,D,0.0595,0.005123475,0.074870426,,Wild,4,A,P,67,1,0,0,0.0,0,0,0,Reproductive,0.9875,0.5235,0.2795,0.9611875,0.5246875,0.2816875,0.5891875,0.5891875,4.0,0,0,0,1,1,0,1,0,0
10,1,H,0.066,0.062,0.07,0.061,840121589,,F,Low,,D,16.0,2.0,2,6,,6,6,D,0.065125,0.005254462,0.080888387,,Wild,4,SA,P,60,0,0,0,0.0,0,0,0,Reproductive,0.000875,-0.003125,0.004875,0.005625,-0.001875,0.004125,0.002625,0.0,4.0,0,0,0,1,0,0,1,0,0
18,1,E,0.69,0.41,0.23,0.12,840121589,,F,Low,,D,12.5,2.0,2,15,,15,15,D,0.0615,0.006751543,0.081754629,,Wild,4,SA,NP,68,1,0,1,0.0,0,0,0,Non-Reproductive,0.6285,0.3485,0.1685,0.653083334,0.357083334,0.172083334,0.394083334,0.394083334,4.0,0,0,0,0,0,0,1,0,0
5,1,F,0.047,0.049,0.048,0.057,840280097,,M,Low,,AD,15.5,2.0,2,14,,14,,A,0.058285714,0.008344618,0.083319569,,Wild,3,A,D,82,2,0,0,0.0,0,0,0,Non-Reproductive,-0.011285714,-0.009285714,-0.010285714,-0.012714286,-0.012214286,-0.012714286,-0.012547619,0.0,4.0,0,0,1,0,1,0,0,0,0
5,1,E,1.235,0.748,0.478,0.077,840285293,,M,High,,D,16.0,3.0,2,13,,13,13,D,0.058285714,0.008344618,0.083319569,,Wild,2,A,A,85,0,0,1,0.0,0,0,0,Non-Reproductive,1.176714286,0.689714286,0.419714286,1.226785715,0.719285715,0.424785715,0.790285715,0.790285715,5.0,0,1,1,0,1,0,1,0,0
11,1,F,1.517,0.88,0.526,0.059,840288296,,F,High,,D,14.5,2.0,3,15,,15,15,D,0.05475,0.005214163,0.07039249,,Wild,1,A,NP,85,0,0,1,0.0,0,0,0,Non-Reproductive,1.46225,0.82525,0.47125,1.4200625,0.8315625,0.4655625,0.905729167,0.905729167,5.0,0,1,0,0,1,0,1,0,0
15,1,C,0.727,0.43,0.239,0.088,840288296,,F,High,,D,15.5,3.0,3,7,,7,7,D,0.069285714,0.01072666,0.101465693,,Wild,1,A,NP,83,0,0,3,0.0,0,0,0,Non-Reproductive,0.657714286,0.360714286,0.169714286,0.668357143,0.342357143,0.163357143,0.391357143,0.391357143,6.0,0,1,0,0,1,0,1,0,0
1,1,G,0.055,0.08,0.051,0.06,840289049,,F,Low,,A,13.0,3.0,2,9,,9,,A,0.070625,0.014585417,0.11438125,,Wild,4,A,NP,77,0,0,1,0.0,0,0,0,Non-Reproductive,-0.015625,0.009375,-0.019625,-0.012383929,0.013616072,-0.012383929,-0.003717262,0.0,5.0,0,0,0,0,1,0,0,0,0
15,1,D,0.05,0.052,0.052,0.062,840289049,,F,Low,,A,12.5,3.0,3,15,,15,,A,0.069285714,0.01072666,0.101465693,,Wild,4,A,NP,79,2,0,0,0.0,0,0,0,Non-Reproductive,-0.019285714,-0.017285714,-0.017285714,-0.020642857,-0.021142857,-0.018642857,-0.020142857,0.0,6.0,0,0,0,0,1,0,0,0,0
7,1,D,0.049,0.048,0.048,0.052,840301005,,M,Low,,A,20.0,2.0,2,7,,7,,A,0.055125,0.003407253,0.06534676,,Wild,4,A,S,88,2,0,6,0.792,5,21,0,Reproductive,-0.006125,-0.007125,-0.007125,-0.0056875,-0.0046875,-0.0056875,-0.005354167,0.0,4.0,0,0,1,1,1,0,0,1,5
6,1,C,1.633,1.022,0.614,0.057,841074265,,F,Low,,DA,14.5,2.0,2,30,9,30,30,DA,0.0595,0.005123475,0.074870426,,Wild,3,A,P,72,0,0,1,0.0,0,0,0,Reproductive,1.5735,0.9625,0.5545,1.5521875,0.9686875,0.5601875,1.027020833,1.027020833,4.0,0,0,0,1,1,0,1,1,8
6,1,D,1.945,1.349,0.794,0.055,841074265,,F,Low,,DA,16.0,2.0,2,35,14,35,35,DA,0.0595,0.005123475,0.074870426,,Wild,3,SA,NP,74,0,0,0,0.0,8,2,0,Non-Reproductive,1.8855,1.2895,0.7345,1.8591875,1.2481875,0.7401875,1.282520833,1.282520833,4.0,0,0,0,0,0,0,1,1,8
5,1,G,0.243,0.154,0.1,0.055,841076790,,F,Low,,DA,23.0,2.0,2,64,43,64,64,DA,0.058285714,0.008344618,0.083319569,,Wild,3,A,P,90,0,0,0,0.0,20,0,1,Reproductive,0.184714286,0.095714286,0.041714286,0.195785715,0.096285715,0.041785715,0.111285715,0.111285715,4.0,0,0,0,1,1,0,1,1,20
6,1,E,0.45,0.237,0.165,0.061,841076790,,F,Low,,DA,21.0,3.0,3,8,,8,8,D,0.0595,0.005123475,0.074870426,,Wild,3,A,P,80,0,2,0,0.0,0,0,0,Reproductive,0.3905,0.1775,0.1055,0.3956875,0.1806875,0.1106875,0.229020833,0.229020833,6.0,0,0,0,1,1,0,1,1,20
7,1,G,0.442,0.254,0.155,0.055,841076790,,F,Low,,DA,23.0,3.0,3,29,8,29,29,DA,0.055125,0.003407253,0.06534676,,Wild,3,A,G,80,1,0,0,0.0,0,0,0,Reproductive,0.386875,0.198875,0.099875,0.3963125,0.2018125,0.1028125,0.233645833,0.233645833,6.0,0,0,0,1,1,0,1,1,20
18,1,D,0.117,0.287,0.154,0.054,841076790,,F,Low,,DA,21.5,2.0,2,51,30,51,51,DA,0.0615,0.006751543,0.081754629,,Wild,3,A,L,92,0,0,0,0.0,0,0,0,Reproductive,0.0555,0.2255,0.0925,0.057583334,0.230583334,0.094583334,0.127583334,0.127583334,4.0,0,0,0,1,1,0,1,1,20
12,1,F,0.048,0.053,0.048,0.067,841077105,,F,High,,A,17.5,2.0,3,43,,43,,A,0.05775,0.005117372,0.073102117,,Wild,1,A,NP,85,1,0,0,0.0,0,0,0,Non-Reproductive,-0.00975,-0.00475,-0.00975,-0.0065625,-0.0035625,-0.0040625,-0.004729167,0.0,5.0,0,1,0,0,1,0,0,0,0
16,1,E,0.068,0.07,0.06,0.057,841079006,,M,High,,D,23.5,2.0,3,50,,50,50,D,0.0655,0.005809475,0.082928425,,Wild,2,A,S,90,1,0,3,0.0,0,0,0,Reproductive,0.0025,0.0045,-0.0055,0.0081875,0.0046875,-0.0068125,0.002020833,0.0,5.0,0,1,1,1,1,0,1,0,0
2,1,D,1.752,1.038,0.672,0.07,841079632,,M,High,,DD,17.0,3.0,3,27,0,27,27,D,0.060875,0.005710462,0.078006386,,Wild,2,A,S,71,0,0,0,0.0,0,0,0,Reproductive,1.691125,0.977125,0.611125,1.6470625,0.9860625,0.5925625,1.075229167,1.075229167,6.0,0,1,1,1,1,0,1,0,0
3,1,H,1.231,0.575,0.38,0.054,841079632,,M,High,,DD,18.5,3.0,3,13,,13,13,D,0.059625,0.004090767,0.071897301,,Wild,2,A,D,87,0,0,0,0.0,0,0,0,Non-Reproductive,1.171375,0.515375,0.320375,1.1625,0.5165,0.3245,0.667833333,0.667833333,6.0,0,1,1,0,1,0,1,0,0
15,1,G,0.213,0.132,0.087,0.061,841084077,,M,High,,D,18.5,2.0,3,6,,6,6,D,0.069285714,0.01072666,0.101465693,,Wild,1,A,D,90,0,0,0,0.0,0,0,0,Non-Reproductive,0.143714286,0.062714286,0.017714286,0.151357143,0.063357143,0.019357143,0.07802381,0.0,5.0,0,1,1,0,1,0,1,0,0
10,1,D,0.066,0.062,0.056,0.063,841089838,,M,High,,D,28.0,2.0,2,7,,7,7,D,0.065125,0.005254462,0.080888387,,Wild,2,A,S,100,3,0,2,0.0,0,0,0,Reproductive,0.000875,-0.003125,-0.009125,-0.000375,-0.005375,-0.010375,-0.005375,0.0,4.0,0,1,1,1,1,0,1,0,0
12,1,C,0.838,0.497,0.278,0.057,841089838,,M,High,,D,25.0,3.0,3,16,,16,16,D,0.05775,0.005117372,0.073102117,,Wild,2,A,S,98,2,0,3,0.0,0,0,0,Reproductive,0.78025,0.43925,0.22025,0.7919375,0.4469375,0.2274375,0.488770833,0.488770833,6.0,0,1,1,1,1,0,1,0,0
4,1,D,0.096,0.08,0.086,0.057,841090031,,M,Low,,DD,13.0,3.0,3,6,,6,6,D,0.066571429,0.014646864,0.110512019,,Wild,3,SA,A,70,1,0,2,0.0,0,0,0,Non-Reproductive,0.029428571,0.013428571,0.019428571,0.027785714,0.010785714,0.020285714,0.019619047,0.0,6.0,0,0,1,0,0,0,1,1,5
4,1,G,2.739,2.374,1.598,0.058,841090031,,M,Low,,DD,14.0,2.0,2,27,7,27,27,DD,0.066571429,0.014646864,0.110512019,,Wild,3,A,A,68,0,0,0,0.0,0,0,0,Non-Reproductive,2.672428571,2.307428571,1.531428571,2.523285714,2.199285714,1.529785714,2.084119047,2.084119047,4.0,1,0,1,0,1,0,1,1,5
6,1,H,1.951,1.445,0.867,0.063,841090031,,M,Low,,DD,13.5,3.0,3,13,,13,13,D,0.0595,0.005123475,0.074870426,,Wild,3,A,A,79,4,0,3,0.0,0,0,0,Non-Reproductive,1.8915,1.3855,0.8075,1.8931875,1.3811875,0.8176875,1.364020833,1.364020833,6.0,0,0,1,0,1,0,1,1,5
1,1,C,0.057,0.059,0.049,0.105,841092547,,F,High,,A,21.0,2.0,2,9,,9,,A,0.070625,0.014585417,0.11438125,,Wild,2,A,P,89,2,0,1,0.0,0,0,0,Reproductive,-0.013625,-0.011625,-0.021625,-0.009383928,-0.010883929,-0.016383929,-0.012217262,0.0,4.0,0,1,0,1,1,0,0,0,0
11,1,E,0.053,0.061,0.054,0.053,841092547,,F,High,,A,25.5,2.0,2,0,,0,,A,0.05475,0.005214163,0.07039249,,Wild,2,A,L,90,5,0,1,0.0,0,0,0,Reproductive,-0.00175,0.00625,-0.00075,0.0020625,0.0065625,0.0010625,0.003229167,0.0,4.0,0,1,0,1,1,0,0,0,0
2,1,C,2.29,1.593,1.027,0.055,841093014,,F,High,,DD,23.0,3.0,3,29,9,29,29,DD,0.060875,0.005710462,0.078006386,,Wild,2,A,P,92,0,0,0,0.0,0,0,0,Reproductive,2.229125,1.532125,0.966125,2.1980625,1.5060625,0.9390625,1.547729167,1.547729167,6.0,1,1,0,1,1,0,1,1,24
11,1,C,0.239,0.144,0.092,0.052,841093014,,F,High,,DD,23.5,3.0,3,21,1,21,21,DD,0.05475,0.005214163,0.07039249,,Wild,2,A,P,85,3,0,3,0.0,0,0,0,Reproductive,0.18425,0.08925,0.03725,0.1845625,0.0900625,0.0400625,0.104895833,0.104895833,6.0,1,1,0,1,1,0,1,1,24
12,1,D,0.946,0.521,0.293,0.051,841093014,,F,High,,DD,22.0,2.0,2,48,28,48,48,DD,0.05775,0.005117372,0.073102117,,Wild,2,A,P,75,1,0,0,0.0,24,0,0,Reproductive,0.88825,0.46325,0.23525,0.8544375,0.4584375,0.2369375,0.516604167,0.516604167,4.0,1,1,0,1,1,0,1,1,24
14,1,E,2.935,2.505,2.387,0.056,841098806,,F,Low,,DD,16.0,3.0,3,27,7,27,27,DD,0.063375,0.004922842,0.078143527,,Wild,3,A,P,81,0,0,0,0.0,0,0,0,Reproductive,2.871625,2.441625,2.323625,2.89125,2.29375,2.31525,2.500083333,2.500083333,6.0,1,0,0,1,1,0,1,0,0
18,1,C,1.677,1.122,0.643,0.057,841098806,,F,Low,,DD,15.5,2.0,2,20,0,20,20,D,0.0615,0.006751543,0.081754629,,Wild,3,A,P,65,0,0,2,0.0,0,0,0,Reproductive,1.6155,1.0605,0.5815,1.631583334,1.036083334,0.577583334,1.08175,1.08175,4.0,0,0,0,1,1,0,1,0,0
3,1,F,2.274,1.537,0.911,0.063,841104851,,M,Low,,DA,18.0,3.0,3,26,7,26,26,DA,0.059625,0.004090767,0.071897301,,Wild,3,A,D,81,0,0,2,0.0,0,0,0,Non-Reproductive,2.214375,1.477375,0.851375,2.1425,1.4475,0.8565,1.482166667,1.482166667,6.0,0,0,1,0,1,0,1,1,8
14,1,C,1.115,0.673,0.403,0.061,841104851,,M,Low,,DA,20.0,3.0,3,34,15,34,34,DA,0.063375,0.004922842,0.078143527,,Wild,3,A,D,87,1,0,3,0.45,8,0,1,Non-Reproductive,1.051625,0.609625,0.339625,1.06425,0.58825,0.32875,0.660416667,0.660416667,6.0,0,0,1,0,1,0,1,1,8
17,1,G,0.06,0.054,0.054,0.064,841106371,,M,High,,AD,24.5,2.0,2,19,,19,,A,0.069125,0.006352903,0.088183709,,Wild,2,A,S,90,0,0,0,0.0,0,0,0,Reproductive,-0.009125,-0.015125,-0.015125,-0.0105625,-0.0170625,-0.0155625,-0.014395833,0.0,4.0,0,1,1,1,1,0,0,0,0
2,1,H,2.45,2.054,1.643,0.057,841108291,,F,Low,,DD,20.0,3.0,3,40,21,40,40,DD,0.060875,0.005710462,0.078006386,,Wild,4,A,P,74,1,0,0,0.0,0,0,0,Reproductive,2.389125,1.993125,1.582125,2.3670625,1.9860625,1.5440625,1.965729167,1.965729167,6.0,1,0,0,1,1,0,1,1,9
4,1,C,2.342,1.746,1.208,0.061,841108291,,F,Low,,DD,21.5,2.0,2,19,0,19,19,D,0.066571429,0.014646864,0.110512019,,Wild,4,A,P/G/L,81,4,1,0,0.0,0,0,0,Reproductive,2.275428571,1.679428571,1.141428571,2.257785714,1.694785714,1.118285714,1.690285714,1.690285714,4.0,0,0,0,1,1,0,1,1,9
5,1,D,0.055,0.053,0.051,0.162,841108291,,F,Low,,DD,21.5,2.0,2,5,,5,5,D,0.058285714,0.008344618,0.083319569,,Wild,4,A,P,85,3,0,0,0.0,0,0,0,Reproductive,-0.003285714,-0.005285714,-0.007285714,-0.005714286,-0.007714286,-0.007214286,-0.006880952,0.0,4.0,0,0,0,1,1,0,1,1,9
11,1,H,3.017,2.639,2.116,0.051,841108291,,F,Low,,DD,19.5,2.0,3,27,8,27,27,DD,0.05475,0.005214163,0.07039249,,Wild,4,A,P,92,0,0,0,0.0,0,0,0,Reproductive,2.96225,2.58425,2.06125,2.8620625,2.5435625,2.0480625,2.4845625,2.4845625,5.0,1,0,0,1,1,0,1,1,9
13,1,F,2.902,2.365,2.013,0.063,841108291,,F,Low,,DD,22.5,2.0,3,33,14,33,33,DD,0.0595,0.004213075,0.072139225,,Wild,4,A,P,86,0,1,2,0.0,0,0,0,Reproductive,2.8425,2.3055,1.9535,2.79975,2.22075,1.88725,2.302583333,2.302583333,5.0,1,0,0,1,1,0,1,1,9
7,1,E,0.655,0.377,0.218,0.052,841264332,,M,High,,DA,22.0,2.0,2,30,9,30,30,DA,0.055125,0.003407253,0.06534676,,Wild,1,A,S,94,0,0,1,0.0,0,0,0,Reproductive,0.599875,0.321875,0.162875,0.5948125,0.3213125,0.1628125,0.359645833,0.359645833,4.0,0,1,1,1,1,0,1,1,17
10,1,E,0.564,0.306,0.185,0.055,841264332,,M,High,,DA,23.5,2.0,3,36,15,36,36,DA,0.065125,0.005254462,0.080888387,,Wild,1,A,S,85,1,0,5,0.776,17,8,77,Reproductive,0.498875,0.240875,0.119875,0.517125,0.241125,0.125625,0.294625,0.294625,5.0,0,1,1,1,1,0,1,1,17
16,1,F,0.731,0.417,0.234,0.071,841265814,,M,Low,,DA,28.5,2.0,2,23,,23,23,D,0.0655,0.005809475,0.082928425,,Wild,3,A,S,105,1,1,0,0.0,0,0,0,Reproductive,0.6655,0.3515,0.1685,0.6666875,0.3511875,0.1711875,0.396354167,0.396354167,4.0,0,0,1,1,1,0,1,0,0
